panoid,lat,lon,heading_deg,year,month,country_code
h_l55DkAdQxE4D4snqKRjA,29.31184,78.510869,315.68,2023,6,IN
oEGtTXDIqI6nmWb0PQGMvQ,56.036436,14.14841,208.51,2009,9,SE
XlH2_xt-gm9owSQYsMKJ0A,27.955856,-82.354766,314.69,2025,3,US
sbnTM2AoEo_p4PIGjDPEpQ,35.248658,139.709078,231.03,2015,6,JP
VQTvzBgyQ9Px3OSiCVMmAQ,28.781185,79.495611,19.78,2025,7,IN
zpsVkCTHdhMLzVVXFCZojg,38.718844,35.54683,224.59,2024,7,TR
vDy5dDUgjqMH60OsYMTwyQ,34.696254,-106.771063,305.44,2023,10,US
1syDwcsEwZ6_mm2-IosyiA,26.958722,75.872964,205.46,2023,2,IN
31ZrDzm6bpxKh2vH7-5T3w,54.309094,48.37125,12.04,2016,9,RU
JHMoB2Hux2_28tioJCQhCA,41.967127,-88.052695,273.89,2021,10,US
ClLrzIHbxWRG68PX3KuFbA,51.116843,4.196755,238.32,2023,5,BE
X4CHBXoTyutzJyAWqw9hZQ,44.704486,-93.447076,0.33,2019,7,US
v-C2K156ev3LNj-bvs645A,33.206693,-111.652252,271.26,2023,4,US
jcG24F06mXKGPdMipF4-ww,40.47719,-78.72592,79.82,2025,6,US
gopB3Nlu_vFamIFKN-TC3A,34.098755,-77.913263,332.35,2019,3,US
jmYNFN8nAFvGgm5muGrEgg,50.414699,3.802622,214.11,2023,4,BE
UR3NIsYEFQX2rb7xAPOWjw,4.862661,7.147261,322.22,2020,2,NG
2zFlCgBfQ16Xrgsz9Yf7Cw,40.286008,-85.845977,269.96,2025,4,US
chUNJHyJ-SmDQtBvrDkS4w,50.842318,-1.774967,271.24,2025,5,GB
k5DNsmzM2G6z3TsXIrqslQ,36.186777,-94.15188,1.5,2025,3,US
fmtfAFUDpcIx5ByyVTkZMA,54.929109,23.852678,149.2,2022,7,LT
Cq2eh4i1NSr0t7__AJZBNA,51.087131,6.59036,324.55,2023,6,DE
Laj7htgR_HwYfHQWvwUNjQ,-15.686941,-56.149865,78.22,2012,11,BR
9znUmOVF2FvHHia3P4IY6g,51.685493,-4.182104,327.39,2021,12,GB
Clbfg9obpnpm4q_y_kSx_w,15.397428,75.093207,90.82,2025,5,IN
E61qQsyo3h4LXC7xxJOxvQ,46.602055,-111.975301,269.53,2025,8,US
psMdIB3YONFYCR5jt0xFDg,11.402947,104.78418,288.48,2023,3,KH
C-5zCRRGVYrQeqi0AlZ4Sw,44.870195,10.063487,189.0,2025,8,IT
xrd_DJCVBweNVybeGFeq3Q,45.594853,10.221698,358.36,2020,11,IT
JZ13vNXChl9ph8XmfIGm4w,27.919454,-80.629771,89.5,2023,4,US
fhwtbIUq81OGL3rZYeax_A,-15.618604,-56.003029,73.0,2011,10,BR
1bmqyFd7lsW8rNqzhpzhCA,6.368826,5.743451,150.58,2024,5,NG
w4sbyakACC6bvzAZlbOWsQ,3.526428,98.623175,272.12,2022,4,ID
_E-uOhDPElw0CQRpePcFJA,41.4495,-81.875407,96.04,2023,5,US
bwZRdFCq-P9HC4RxsCZCeQ,36.117863,128.133318,302.32,2018,4,KR
oRviC6MuzEsynrwzsz3awA,8.320105,-73.594006,18.1,2013,2,CO
CKI492Qdaor-PL3-8WD-PQ,51.377408,21.179709,257.94,2022,7,PL
I9RIEGcNHu6R46882tpW9Q,40.011077,18.155101,1.72,2025,7,IT
Hbk6UTwXJ8iy7fY6xFjdkw,-22.16121,-43.296164,57.72,2022,10,BR
4O0ZgJI8NC4nk06RY2H4eQ,45.853396,27.439353,113.7,2023,9,RO
Jgkv0qOz07NeyHWgAQWH8g,34.189888,-118.4836,359.57,2025,10,US
NqYzS1OMx-0Y0n-9j_ijZA,-6.317182,106.712298,285.36,2024,7,ID
sgtRxWUH1-8F15xxUYuxzA,38.968542,16.286742,331.34,2025,4,IT
fIcjMZdKjPkaxQ-xgiAYHw,45.360938,9.219926,159.0,2021,12,IT
OSBSs1OEF5mAk58rbmklMA,31.879696,-106.608741,89.27,2026,2,US
VApQ6DIEMyYN4MRymNmKuw,55.417204,55.569668,74.85,2019,6,RU
OH__ogprpkpT-m3ox4Jrcw,47.514405,-111.249781,270.61,2021,10,US
Ge2XJq1AwG6wJXZpL-mpzg,19.764981,-101.204336,32.98,2012,1,MX
oD6927bassR3s5N94bgPqQ,55.672357,37.587886,211.05,2021,6,RU
AIxR861313iaPHxOSCTIow,43.026995,-74.97871,65.05,2024,6,US
ryGpcfRa13Pvl-0TPbsjqg,41.471826,-75.587578,90.04,2022,10,US
BPZk2Y8B9ISGgg0USdqDcA,41.619286,-90.580731,1.96,2025,7,US
jFDgf9zV64dlSxb3CyhMYg,51.519635,-0.083784,18.98,2022,6,GB
KnYGougXMNGF3BKPNMmolw,38.01799,23.751091,135.76,2022,9,GR
3WrTFMg_jA_hY-PhmvCQ8w,53.516919,10.010814,252.9,2023,6,DE
qgyth-EwACGgy3P3H0dKcA,46.678979,-120.456466,83.92,2009,7,US
kFy4yDyRciMC9FIhZke1sQ,59.636773,33.523966,120.02,2013,5,RU
QfqRadboa13LMvAOlW8OfA,25.202569,51.37264,237.04,2022,11,QA
NT4YWmStjMi8Hzn9pgRDMQ,9.589442,76.510544,14.48,2023,5,IN
pGL8ZxyFmo-TND_mA9I5TQ,-45.861907,-67.579995,29.86,2014,8,AR
VkNTqD4ZCzh2ws6eCwvSFg,13.804085,100.656602,121.42,2019,4,TH
tPWHoIzLYZWDCt4qjwoUWg,51.852873,55.139008,313.08,2021,5,RU
Jg7sKnNSYf7C5H1UkO2T3Q,40.554723,-4.025721,57.97,2023,5,ES
A5q0UeeykThqPj1wPoDW2g,32.723248,-97.498966,0.54,2025,2,US
Dq7zwEor2wLYcB8pVD1Tig,14.61085,121.099403,191.42,2015,3,
e2wHx_D6xdLEchL_d81sag,15.23277,104.837577,292.17,2022,1,TH
0MddL7AbUiLm41-elVxCxw,38.001313,-87.470925,135.65,2023,7,US
tAiAM0WUyUi1nJ6SAVwxBg,-39.07185,174.067961,68.86,2025,8,NZ
xd2K8xu5QtNuvBdCO_PINg,43.120781,-77.628992,169.88,2025,7,US
PBmj8lqvec-6p-6CFV89CA,51.595323,0.02701,189.49,2020,8,GB
dFlQg323sIN9O6plUjWXrQ,33.58466,35.397479,318.13,2021,9,LB
KaCXKJYqcrJOodiOPBX4PA,64.843663,-147.704076,15.3,2025,8,US
WgI2gaa4VXc5ibNEzGYE_g,52.111762,8.653234,152.0,2022,3,DE
E-bH_lEG1RsAxjNHDtlPsA,-19.856304,-44.011086,289.3,2019,4,BR
Hu9ZciFt9Y6y9QuzoOAZCQ,4.573578,-74.172621,278.22,2025,5,CO
cV-k_EHdwiIfjAG0YsXbjQ,40.857662,14.266103,247.22,2024,8,IT
pafpOGs1csbT0mKLBv9x-A,20.662409,106.489021,190.14,2017,6,VN
HMhXr59BV80cxumq8hXp0w,44.383576,9.056143,102.42,2025,8,IT
XXSgfZjlqG-RRqs6HEOebw,33.062616,-97.085547,269.67,2025,5,US
AlIvM8J6NXoFEUmLc15FPA,40.135895,39.433159,185.03,2025,6,TR
g1heef19LfgT2U0SfxosqA,41.607936,-87.789358,180.73,2024,7,US
NUih_VSss-lwGYVIWQqk4Q,47.27985,38.847964,272.9,2021,3,RU
539k3z8kWbfdm-iTDkv0vA,42.902028,-112.464198,3.19,2016,10,US
XTdqqprHQCAxzlc86FbtZQ,60.463757,22.239223,240.06,2024,6,FI
V0LP3mNpUkgFEyekNsN3gg,23.6883,57.988663,35.37,2024,7,OM
Av-GIvzr7tUEx_z9EpMg_Q,27.62185,-99.51879,336.27,2024,5,US
3s1e1FMM72L-HeJHePa-Ig,51.533736,31.324929,197.79,2015,6,UA
ke10capiDNnsIY_2ZJ-lJA,50.94531,10.749848,82.84,2023,9,DE
SuGbGbSuu7h6B-a_1S__Mg,-22.571406,-44.969238,199.39,2025,2,BR
Ey1i6BnYU1aQ8tu8CsfQ2g,49.019886,2.583034,172.55,2025,7,FR
1ohsa5SnIJqR1VPeKjXJEA,47.767532,-116.800147,4.71,2024,9,US
u2vsRmZO2Tv6xprPCiiwpg,61.047935,28.207597,338.92,2024,4,FI
-BqQY10hXZow6T6L13bmHA,19.040582,73.097106,240.13,2024,11,IN
FwFDHBxd6tYUr3pEDxySXQ,17.245477,77.592548,178.43,2023,7,IN
COQv2_4XkomNUuPDr9-5WQ,47.97841,18.186032,239.62,2023,7,SK
4axRhbDm6B2d3z_7vKzGgw,42.55424,-71.019859,348.92,2013,9,US
uRkKzlot6nuMaENt-hyKPw,-25.967987,28.064541,279.57,2025,8,ZA
RndC2fVi3nANOtj3Afw58A,51.556451,7.206404,338.82,2022,9,DE
skaqto0ZoJAZGHFHtjHzvw,34.157297,-84.174641,73.72,2025,12,US
cL38YZEOFwboyb2JNhVp0Q,37.149589,38.791283,227.24,2020,3,TR
2ZjFKNf8_aNx6sCqsowUGQ,37.85587,128.848888,251.53,2018,11,KR
EFeh3D1_rKoJ6hWys1NZ1A,26.574616,-82.009992,359.41,2025,10,US
c7lqIhRlnlXZWfApGfjW0Q,51.262306,-0.843622,51.02,2023,4,GB
17GohRtKXjTcUWZZqwaWIw,34.774654,-82.273207,161.75,2024,7,US
oNxgDX18ArkIt277ek82cA,-7.690493,109.670138,183.26,2025,2,ID
cVw73TOBljlQPc7Oslpf3Q,25.173284,75.842524,165.72,2025,6,IN
H40dnNlC-Fgn40D6PT2CcA,53.203694,5.767274,191.59,2022,8,NL
yODY7gSyjQ96A7AToSpQDg,27.138958,83.567238,151.07,2023,7,IN
dHywYwOin4caYu7Y69o8pg,21.175042,79.151235,291.83,2025,11,IN
2n_PqLj7EI8g0jVV663_cg,41.748442,-87.780367,88.53,2023,7,US
l40ajNHRywQxU8DjXLabYQ,42.04343,-93.637978,353.92,2024,10,US
d1Eg5bCWzCzxV7L60FhQAw,12.141342,-68.916285,135.25,2018,1,CW
ZdMSsI5CaAnrO0i0pOA0hg,34.166034,-118.360471,179.49,2025,10,US
8JC7R4yakoaV1HbxRSD_AQ,-48.74429,-70.258014,278.92,2015,11,AR
Uz8DDbtMyqINpIp0GhTbmw,17.868671,102.736772,67.75,2021,11,TH
rqn8CTOUMbJTmgm0xVQShA,40.101055,-3.692498,323.7,2025,2,ES
gG2MDNS28B9x2gAXs3qn6A,14.522437,100.931041,48.19,2025,9,TH
8z1nDPxMHqBX7XTq-52I1A,48.945834,40.400049,277.2,2021,3,RU
QYmaRrw1qtlEogVABXw8Rg,-34.680461,-58.342272,134.95,2025,8,AR
eBej1-dU7s4Y7N0rz_Ne9A,6.225531,7.087158,205.05,2020,1,NG
Ce7pVw_IuosdqHu4lBDyLw,25.70321,55.968895,20.95,2016,12,AE
AF4SxfvHp2YgihHp7S_cUg,-6.204828,106.337027,196.67,2024,11,ID
mD-_dXis8mWh-e1_39ktbg,36.672321,30.553625,296.56,2020,7,TR
OpjqnpMCG1UTScedFHPT4A,-37.708792,144.72335,141.03,2021,1,AU
fnbT--DfiYJvDFbqgYhU0g,-6.244041,106.476563,269.7,2025,2,ID
BZpdEo7PYUM_QlYleDqAhQ,25.677533,78.463701,167.32,2023,4,IN
olywYuy_pRr8epcEpyEcFw,45.056733,-93.30543,189.59,2025,3,US
wu7RKCS6RNxuV0eAa0tYjA,44.778055,39.892718,224.24,2013,7,RU
P1QLLjGe3cfbgJjkJmm4og,42.926056,10.761029,269.12,2025,5,IT
-u2inYXqNkr1bnkVL2O5-w,40.442631,-84.370199,213.03,2024,10,US
3VmKkxtObzqA2Y6nDsDnOQ,53.042052,8.589772,44.54,2022,8,DE
Acm0Vv9X0QvE-FY_dvKV1Q,21.044744,105.776852,173.23,2022,4,VN
wuMyem0QVC5PNyUeDpBlpA,38.63453,39.259463,306.94,2025,5,TR
FIokY_nTaxi_6UWbdoFhTg,50.006323,14.38803,33.73,2024,8,CZ
xfu3ak0bvvseStaSogrf-g,33.307022,-96.544455,186.7,2024,11,US
gLAsta0Cmngr3NiPNuGZnw,35.369308,136.97011,3.33,2024,9,JP
ST3EGx5VtR14S0ld330IQw,39.975467,-104.79168,92.96,2022,10,US
Lg7v9vFDMzKRHJp2nlk_tA,23.166533,-102.901321,70.25,2024,6,MX
20QA-6CQh4GuNPBaqKJiLA,40.092209,-82.994407,89.92,2022,8,US
wZ7NIFBLDhaLS5jS5bb3wQ,50.726995,17.904445,205.16,2025,8,PL
pT_npXLZC-zWSWpXlyGsgg,10.714557,78.71931,288.05,2025,7,IN
nQNzKBBrpu3ZUAh4ok3oLQ,47.743455,17.57478,145.77,2025,6,HU
8ANYLmtuy75S9qpK4lIdvg,37.975299,-121.298026,71.76,2022,1,US
Q1zTxQNDbvsKnP6eyqVe9Q,48.82748,2.599661,99.36,2025,9,FR
crpyWc79UxQa81G3BzMH3g,41.316371,16.275919,240.26,2024,4,IT
42JhDl-OF7IwFghF43FOmg,46.376095,-72.549767,46.3,2025,7,CA
nci3Z3IF5QuM-tkHD0gfhw,38.78831,-9.345278,286.78,2022,6,PT
4-7WQ0jYEYwwRPI2A6gjOg,8.519738,4.489161,203.41,2022,8,NG
MVrszJPimBw-JeE3IGUsNQ,38.193705,-95.739414,90.8,2025,6,US
sy7zrojRBRfjl1jD2a7ubg,41.662422,-91.578959,7.08,2021,11,US
yV8mdGLGUKYtiFeBiddLZQ,19.398509,-99.621392,10.16,2024,4,MX
-WmdHV-8wxeARmZ1Q7T2SQ,25.909839,-97.432086,341.59,2022,8,US
DcsHX0G-Sc7Qt-Y04-wQIg,14.446492,120.989914,98.61,2024,7,PH
QfJWw8fUbp77ZzkO5BFHug,16.728516,74.24814,208.4,2023,5,IN
JMeIAeE5c7W3JtwWCzfByA,43.460624,-79.698182,134.72,2020,10,CA
8GNPnmAMfTvQD5id_IjbtQ,47.54188,19.255667,227.01,2024,5,HU
gNxsbcEE5TuzAoFSHzpFlg,1.458044,124.850292,93.21,2022,7,ID
3XHYS5X1L7D7iAwiCnPpBw,51.674041,8.611858,250.0,2022,10,DE
fV8mfqsOnUq-GPUKSjjpsw,52.27507,8.871713,88.24,2022,4,DE
izVMh8Ab7UNZPTNQ58kNyg,-8.065709,-34.903671,122.13,2024,6,BR
arbGvk1QS8klgpYLRZKmmA,53.580214,-1.467181,284.07,2023,3,GB
v9z_22y9wxapiJp9oJtnsA,47.670654,-117.101509,224.15,2025,4,US
wRvUc3CZxnVk3gBrjR3S9g,6.2796,8.097583,16.05,2021,9,NG
WIf_bVluBUQLFjCFM9LP7Q,36.837829,-76.130078,115.58,2025,10,US
eQMHbQ4M2yY3NOlpojURMg,18.755456,98.989399,73.15,2022,6,TH
7LhLQo0dXCjQuWvkYsAJBA,13.304374,101.128598,86.16,2024,1,TH
BxZobMBdxLNMJX3-lRZGZw,45.750299,22.914573,57.58,2021,4,RO
c7M_JrSW4e99wLjEsfwaRQ,39.930482,-75.318498,275.14,2024,8,US
AxbGrTHkHn7L4kFrYKcaeQ,-27.163095,152.924236,232.14,2023,5,AU
lbiBB-b_IETYhterNuAl2Q,-25.67033,-54.040825,252.12,2025,9,AR
vr6kVSsDUQIdJ2KkUHzOXA,44.850709,20.398514,297.54,2015,6,RS
CP88DyAVKzuuNEDQxWvO2Q,24.099827,82.702012,301.85,2023,2,IN
-mEnSk-8LzZgb-8N3dU5Ig,41.032929,-73.984024,244.23,2025,7,US
kPRrnv-nL6viP2yhVl2yUw,40.662293,-111.934335,270.56,2025,7,US
-1MiCCWLVlyHxBkFXB9sMA,30.070614,-95.481702,273.69,2024,12,US
fXZAnx2bydFT5uUE79_APg,0.513381,101.465687,267.18,2025,2,ID
KkqFMTUXVY5M0A4_sfapuA,-22.904806,-47.254239,11.22,2020,3,BR
5nOyeatFZUN7OfZcO-7eZg,55.610233,51.794339,152.99,2019,7,RU
J2NwWrDnVQSU1Ly4BgElPg,33.413747,-112.220678,180.94,2024,6,US
ayv-6tDg_zuMzymZxGS36g,44.229503,12.073611,207.34,2024,8,IT
5l9j27-TbTSyGSphS203nw,30.910575,75.866174,201.94,2025,8,IN
gt_cO31OEOaJG2j0Swi_hA,-3.003904,114.392971,40.46,2024,5,ID
8BLtoTOKaudV_rx6HzobrQ,51.532913,-3.189343,177.94,2023,5,GB
eGpAAJ5kaZTjzToosqCICg,-1.268344,36.887155,137.71,2023,11,KE
1J2f6b1EPiOi-9JqAgkWag,38.818312,-90.476662,276.34,2025,9,US
Lcd14C6ABrG9Q1jztHNyvA,-22.904311,-43.547001,351.79,2025,4,BR
eavZUxGdC3-1sxfTB0S1yg,-7.036536,-55.405078,76.55,2025,10,BR
w9syutYPgB37A-rjqYgcUg,9.020808,7.597672,342.57,2021,10,NG
aUggIpQ5PdyAE7WdhwAwOQ,45.040173,-93.221375,189.1,2023,10,US
xjniehQbj7mTGEB0XFmI3A,50.5238,18.287667,47.85,2022,9,PL
xrWTkesbCix5z2Ll3EMPJg,32.349937,-99.706331,269.54,2025,1,US
ecRy77EUNH3PQT4-ZO8qZQ,38.284127,-85.717753,54.72,2015,10,US
56Tv4yl1ErMeyv8PO_bd-w,45.579595,8.823261,256.0,2025,7,IT
R0AAaxC0hOVzM0yYjq8hJw,37.081336,-8.112946,271.38,2019,8,PT
6pK5DGXzB2eJSc7HEbhCsA,61.939985,64.928631,239.87,2021,6,RU
fnOHysLccgEWxJthhy1I6w,42.758272,-87.822302,270.89,2007,8,US
vUi9lpbPI4kw7_wUXUa_mg,55.480593,60.875062,326.93,2013,8,RU
IyM92vBbqyOpwulCKnY0wg,56.181513,10.214455,110.38,2014,7,DK
l7TNnbzN5SlKBfm4IMW-Pg,24.851101,120.987954,357.87,2024,5,TW
V9Tuf7xFogvS3B9BnYozQQ,54.660637,86.138112,178.13,2012,7,RU
WlbTaJjpDENqL9tk5Sh80g,56.461478,9.985059,240.43,2025,6,DK
oWt8_auq8hc_GhRejyWrHQ,-37.760089,145.342401,199.34,2023,8,AU
kSCG7d1qm_w1vWvdjEcOQg,39.330576,-81.547922,24.81,2023,9,US
LW0t2NjLR3ywA38ORpp3bw,42.311281,-83.159827,83.98,2018,7,US
f5mOZLCbIXAvLIZfUvIp6Q,3.252754,-76.549366,216.62,2013,10,CO
Y-_yoq-ILtpst-k8IFxxmA,36.568277,36.19014,34.06,2025,2,TR
uJBylOCB3QbMyuBnqkD9Dw,-33.289784,149.122287,96.38,2023,5,AU
g2mpXD433yKZdNcQeVsdDw,40.475177,19.454596,322.34,2016,5,AL
26pw8S73rOlz7bxyVsXh5g,47.332275,39.866626,18.87,2021,2,RU
1-A7sDNXgnRIay6nD0hQYg,53.556025,-113.28063,339.46,2023,8,CA
wEiXl7WzQpyrbssXk7o0mg,42.261226,-83.788673,147.09,2024,4,US
LP0Eu2k10f2O2xwkGw5oRA,61.615073,50.749584,199.98,2021,7,RU
5_OphpSV7G6K5r-_EV5gyw,39.5847,-106.103178,54.14,2025,9,US
O0HvcfWbLxWE0VVg0TQEOg,-29.723491,-57.101552,144.2,2014,6,AR
Tgcx-LZm7Y9_lYtbyGXtNQ,46.204175,-60.254366,219.03,2024,8,CA
ENygMKDVAzaQnR9_Litu7g,48.051782,8.476373,20.88,2023,9,DE
miIaIyJAjSg_j4WH30fIIg,40.071169,-86.474678,245.43,2013,9,US
XUFYLrAQutKbGkcuD50Hyw,-6.590742,106.800025,266.99,2023,12,ID
4M8sjEsaVJiWLtKLXLevDA,47.404658,8.584909,251.64,2022,6,CH
fhI4I4sAvTJpY_ef4tWmRQ,-28.30316,31.423086,164.14,2023,7,ZA
0KMGERzvdjKFjrjkkCMe3g,49.756035,-112.949917,265.63,2025,6,CA
RjTHbHdVSmTG2gVi06BPtQ,28.318173,79.457117,176.16,2025,7,IN
WGbt2NvUgdfmvP5oPRRyrQ,43.480275,6.571098,296.32,2025,8,FR
EN3VhqnLDl-Va_S9_ovRnQ,28.311755,-81.401331,274.57,2025,3,US
ML7dK51i7xCsv60GnCApKw,61.460263,23.870502,268.02,2025,5,FI
RQrvlOd4EBbJ-uE-UiMlFw,50.913175,34.77496,101.94,2015,6,UA
KmsOacL8JkRADoiBJ4yPqw,17.583784,78.491403,13.67,2025,11,IN
wnAbyuFkzeeF6Q9kHTEYvA,11.7143,11.104129,10.08,2022,5,NG
xHL7f_dmYi8xHynQRdUe-Q,33.1994,-96.802674,0.41,2024,9,US
jIV-FcGrtt_49QTr_AxMQQ,43.302287,76.903357,294.3,2023,3,KZ
3T7mx9zMPQ3Qp9jdaH-4sA,32.877283,-97.213762,17.44,2023,10,US
27wxAPdsmLhXDPizzGRK_Q,1.495622,124.856073,333.29,2025,6,ID
Hg3ptb7lUgRjnS98-OpG0g,50.835284,4.398384,144.31,2024,7,BE
ajexZs95tQZ8wGW5Xxno2A,38.088893,-1.182912,249.42,2025,10,ES
cKNS21D9dCL681OYaWRDlA,14.530126,-90.449568,194.79,2016,11,GT
lRtx-TzGQRivg6gDDcd6eg,-36.131326,146.898927,274.33,2015,2,AU
zrqiyvP-KgQ_QM7YKSkZsw,38.00026,-122.079515,329.91,2022,10,US
x0SPkbyRiUs6TaAFw9SHEQ,43.15866,13.793706,46.74,2025,6,IT
gmFw-pa2kx8nLneFFURkGQ,30.445333,-87.218835,349.42,2025,5,US
BXsNPtgNnS2pxlUm0gCQlA,42.881359,24.713621,214.56,2024,6,BG
F-TF8UKxpnenCF4zmbwPYQ,51.183202,6.687,300.69,2022,11,DE
nNLgCKczerEJm5SVQJiVaw,35.470834,139.374524,144.61,2024,2,JP
lt2v9lGTst-a9VZ8KApPSQ,-32.072636,-52.179006,236.4,2022,12,BR
RqRj8hd4Zal8cxJLR1jxXQ,56.891857,74.373163,145.57,2021,6,RU
o_rmgu_Rvum2XBe_MKODkQ,36.135455,-81.163962,359.85,2024,8,US
G7YiZ5tyDaZP_S4fKEGqdQ,42.631144,-89.040952,0.08,2023,9,US
Cwg6xSevgKkQKXYnE2wlaw,9.432353,77.571297,120.59,2023,1,IN
MLZhIVY-0kxq1I70HO0V9A,39.826082,-7.506428,346.06,2025,4,PT
7dtuDtJTPdHxBkSfjrtJ5Q,53.705657,9.998887,292.04,2023,7,DE
bK-yWfXXVy8ydSC4WDN_bA,11.063883,77.033487,84.67,2023,1,IN
IymOMP3H4BzgF-d46nZuMw,27.898502,-82.274682,237.28,2025,3,US
GcNh4cZMvq4oNP0TVvfFkQ,33.070392,-117.215806,286.24,2007,6,US
lnvEbaLW0EqVZDa_uSZ54w,42.938878,-87.983784,251.44,2025,3,US
TEkFqBk4HHyeEmwXra-vMQ,6.36405,5.60794,357.78,2018,4,NG
lhn7pavIaziX38-ElDjJ8A,44.517588,11.396305,131.54,2022,3,IT
eCdf6FS6ZoIw31Z6dg0ABg,51.228575,5.455766,51.24,2009,9,BE
70Fevvnx0MNMdEPS9eoumw,53.581459,142.946033,282.71,2013,6,RU
BQL3CTUmn0gP2ltVjqLgbA,53.415425,-113.497522,213.8,2025,5,CA
8_biDIPGNLH7oaiz-p9wJQ,-28.716557,114.630306,358.87,2025,11,AU
XA5qh4a5YptXOtTo9JbhAw,36.779727,-119.701963,269.52,2022,4,US
RqOOf5d8rAAHCxXplmKRAA,6.108337,0.821018,286.87,2016,4,GH
aajPRgpdlJ3oXCFPEK8IJg,50.816384,6.270106,115.98,2022,7,DE
tTix4hh8w5C97WySoJLp2w,53.162633,-2.225348,306.43,2023,10,GB
FtN-LyOvyyjILWT2i9YW7w,30.754825,76.658201,26.86,2022,8,IN
umxd9Vn5Q6VppYxwoonNcg,1.61598,104.142203,137.19,2024,1,MY
DFwtHs_ScqqEQPpSQwaq4w,39.380937,-97.130353,180.08,2023,7,US
OlWLTVDZD5xNhjX3rNmIVQ,34.759174,136.487665,169.68,2021,8,JP
HudrpFHT87M6nduRtY8Gow,-15.79737,-48.115276,54.09,2019,6,BR
lj4QU8zFR0wo3IYcdjKS8g,55.784172,-4.293357,18.11,2012,6,GB
VlWE2Ok5tWWSYOJHGp3Ksg,42.446658,-123.319339,92.67,2024,4,US
Zcz0tMwWjy2iVEAikE_glw,37.959986,-121.215797,342.16,2015,6,US
-8jazpFWjKiYeeVLmW60mg,11.908574,8.544753,22.23,2024,12,NG
vHnuA4ZudazWGIV6WU4q1Q,50.05356,14.300626,281.08,2024,8,CZ
RLUz0DwjVbPF8zuUdFcEvw,51.329236,13.338009,180.86,2022,10,DE
LaRpKLbb0Ex6wELF0VQijQ,33.784676,-118.302352,296.2,2025,5,US
EuqS7kj34mBSZpbuQKY-sA,47.214198,-122.522105,95.82,2024,8,US
aYI912pv4T3X5iI_DhKlUw,42.015084,24.893053,301.69,2023,5,BG
NwRfwqWbkGN_ecSlfcAk8Q,47.107179,39.757597,338.63,2019,9,RU
NuLn5aMfMZt7C5RKuiIxeQ,40.089452,-74.808947,343.47,2022,10,US
76kW9A8B5g1ok22r5Zk5hw,3.052964,101.524944,252.35,2024,2,MY
cGlneF61my1vxWHrYLYmOg,42.310733,-3.821702,291.02,2024,10,ES
LJ9zqtjrkTnawdhKh1FaBQ,53.290398,-6.370273,87.45,2024,10,IE
LsZz_GgXZF5_923OOiYX7g,56.333904,30.536398,159.38,2019,6,RU
PURjWe6WFIGjCg0PNgHVKA,43.58463,3.898739,233.57,2024,6,FR
0ZTy8_4uKJKIXqFq5F9ujA,57.120263,65.553985,120.38,2021,6,RU
bttnIxstwydxiOUR-2LJlQ,-7.672562,112.908777,294.51,2022,9,ID
ZF7AtOPjmO9UiYt2Sngn7Q,33.515469,-112.345459,95.07,2024,10,US
S-9XJXDYIDj3yHB1CffqcA,53.849532,22.974107,123.23,2024,8,PL
92f3Z8iJ3nB665y15XWZ_A,-25.715322,28.110045,272.23,2023,8,ZA
KlRxzl7-Mp0WUMi6ShIVJQ,32.892398,-97.224673,269.95,2025,6,US
40AeQaP6ZFEaoaKSwic-5Q,55.631299,37.398175,281.91,2021,6,RU
wdBDvqiSKuAdzBIQSZmeJg,19.69412,-98.435674,138.11,2024,9,MX
ukRE2U5m8L7M4vSlodKYBA,33.740118,-84.778309,11.85,2025,5,US
NFAtWy31vFVJCLTbY7WihQ,59.134488,9.658876,232.18,2025,8,NO
CoSF25YTXWCypjftALUX-A,42.904725,-112.444373,267.92,2012,8,US
FcTEdJq--NZklXz4xOMjyg,41.666053,-72.697856,61.3,2024,8,US
E8PYPsqdb1sLL6dNIHttrA,46.595308,-1.652748,223.05,2024,7,FR
6Oh45nYWx4aJG1148YK19w,39.963048,-75.146051,284.18,2025,5,US
WWz1ijMKkGC3JuC6s3J3fw,53.47469,-2.190662,332.5,2025,5,GB
ad1DXPg5dxb8yoROpCuBmQ,19.482204,-98.852085,79.56,2021,4,MX
zu6msZA4HPP9uFKkLy7beg,7.692745,8.494496,3.03,2022,7,NG
Mj6uiGV047aTt5M6Inayew,32.282895,-106.768281,337.9,2023,5,US
gkKdgGvIaj05owMKs1o5nA,49.849414,19.142965,231.97,2024,4,PL
v9fGGdec3LacPqOgd7b1UQ,10.843971,106.629413,5.59,2019,7,VN
5qivPdOkZoNaGjTB0cFUqg,34.828625,134.60859,264.46,2025,11,JP
91wIu4dCskGtcGdn_Bpdgw,49.155857,-0.307206,196.63,2022,9,FR
vUrsb7n6WtZVcpPDTg-c3g,33.998256,-81.079361,274.88,2025,8,US
xcSEqwZAyK6nf-DoRoXYZA,-32.975855,27.8622,88.47,2023,8,ZA
bXPV7GEiQDiJ9jtRuoSqdA,34.731845,-112.016526,101.82,2025,11,US
XEjWdHyhHJW8Ti_8nFSPtg,42.938673,-81.286196,83.99,2022,11,CA
gTsnpWi57e53olWTF8PlRw,-29.502825,30.214509,164.27,2024,11,ZA
5GwEZtZ8sOxNb4GhNau8hw,35.727349,140.33362,306.84,2023,5,JP
